date,cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
20190807,0.015582385520859223,0.015540432031282175,4.195348957704846e-05,0.196300,0.017519,0.001872,1.015036
20190812,0.03140460282919274,0.03133099205093813,7.361077825460961e-05,0.252215,0.031584,0.000479,0.924370
20190829,0.032118587428220546,0.03211328134151619,5.3060867043532195e-06,0.071216,-0.004583,0.000494,0.856146
20190828,0.012562100429327245,0.01254819274627292,1.3907683054325882e-05,0.117393,0.003558,0.000010,0.840281
20190827,0.012210786372193461,0.012187680722243749,2.310564994971202e-05,0.147353,0.011729,0.000415,0.839425
20190830,0.02326114689740442,0.023195058402595652,6.608849480876874e-05,0.231328,0.035393,0.000703,0.810947
20190831,0.0220657331812031,0.022012106654475044,5.362652672805834e-05,0.216352,0.026071,0.000466,0.812085
20190901,0.01526259149567106,0.015238519243979386,2.4072251691674636e-05,0.154470,0.004596,0.000010,0.808379
20190902,0.021105058362090885,0.021041965466299318,6.309289579156802e-05,0.236053,0.027055,0.000721,0.801646
20190903,0.018510093677771462,0.018471791330761884,3.830234700957608e-05,0.182267,0.022541,0.000010,0.820834
20190905,0.01732241841423052,0.017282585686603475,3.9832727627043843e-05,0.184368,0.024168,0.000010,0.802274
20190926,0.05522419714184447,0.055218369541674174,5.827600170294862e-06,0.016827,-0.023423,0.000762,0.822743
20190904,0.015083684823312024,0.015042863282824533,4.082154048749155e-05,0.184814,0.025713,0.000734,0.800002
20190925,0.038512831522751055,0.03850782283916322,5.008683587834145e-06,0.027499,-0.020622,0.000010,0.819614
20190927,0.03306427911156891,0.03305684963082656,7.429480742348498e-06,0.057831,-0.020212,0.000010,0.902861
20190627,0.04186057658108004,0.041860523619376325,5.296170371691048e-08,0.000010,0.002301,0.000010,1.199872
20190928,0.017502466615722086,0.01748085355103672,2.161306468536592e-05,0.142624,-0.011150,0.000533,0.891618
20190930,0.011270419399456368,0.011267000550606652,3.4188488497156525e-06,0.049582,-0.009608,0.000611,0.894133
20190906,0.02758128906518914,0.027537805055504513,4.348400968462676e-05,0.208504,-0.000984,0.000076,0.794443
20191001,0.018357378056737175,0.018328924770927034,2.845328581013906e-05,0.168502,-0.002253,0.000311,0.883787
20190929,0.011888552897005657,0.011872630821167966,1.5922075837691674e-05,0.122458,-0.009615,0.000126,0.896707
20191002,0.03263779142553753,0.03256954857238958,6.824285314795047e-05,0.246922,0.026958,0.000217,0.862675
20190907,0.025102838538407266,0.025050918224128336,5.192031427892852e-05,0.227496,-0.003698,0.000538,0.770755
20190919,0.028482881396721827,0.028446860588673954,3.602080804787383e-05,0.189708,-0.001361,0.000362,0.755831
20190908,0.031640663871190224,0.03156440328253567,7.626058865455348e-05,0.275433,-0.005848,0.000743,0.759795
20191003,0.04302167066970127,0.04286366805015515,0.00015800261954612192,0.332363,0.068773,0.001551,0.846543
20190924,0.029804479224362575,0.029755329837202422,4.914938716015204e-05,0.221607,-0.001284,0.000482,0.746801
20190914,0.036834248703495,0.032033222908197115,0.0048010257952978835,1.043496,0.609264,0.001094,0.499746
20190913,0.030905942863745893,0.026105501581565962,0.004800441282179933,0.879852,0.634530,0.000397,0.554830
20190915,0.0359745411078935,0.03125970005902557,0.00471484104886793,0.993053,0.610612,0.001479,0.518908
20190910,0.02400551596782881,0.018714906482662507,0.0052906094851663055,0.403345,0.716068,0.001976,0.652575
20191004,0.06462958438239616,0.06453589473975035,9.3689642645799e-05,0.297033,-0.022836,0.001569,0.802207
20191007,0.06447165805712417,0.06436289203193596,0.00010876602518821461,0.302974,-0.041097,0.000911,0.795410
20191017,0.07115691794466245,0.0710561013457835,0.00010081659887895368,0.316479,-0.007837,0.000659,0.718364
20190916,0.026927118032471678,0.02276094319814236,0.004166174834329319,0.814953,0.591779,0.000072,0.576028
20190923,0.027210205738268763,0.022771963670241892,0.004438242068026871,0.692192,0.629106,0.003702,0.575241
20191024,0.04101609162542002,0.040986168716824554,2.992290859546496e-05,0.172743,0.000104,0.000909,0.720738
20190922,0.03459765762099958,0.02970710483619711,0.004890552784802472,0.710579,0.662239,0.000444,0.542919
20190911,0.024010856036891647,0.019009889039774287,0.005000966997117361,0.528971,0.687093,0.001398,0.630761
20191012,0.07163318409052831,0.07150560421488125,0.00012757987564705097,0.352528,-0.017927,0.000950,0.768399
20190912,0.02821033950539617,0.023439451169192497,0.004770888336203673,0.420984,0.677766,0.000010,0.669239
20191005,0.07919609261243982,0.07903064308095611,0.00016544953148370424,0.191633,-0.113451,0.000397,0.783099
20191011,0.0720863344762828,0.07196735540535663,0.00011897907092616909,0.338784,-0.020327,0.000852,0.775554
20190921,0.03830512116909568,0.03269857702828895,0.005606544140806736,0.689628,0.716307,0.000219,0.501002
20190909,0.02033797559540618,0.01530537844987292,0.00503259714553326,0.368492,0.699772,0.000010,0.667379
20190917,0.025143547980259882,0.020654699129155747,0.0044888488511041335,0.556667,0.646428,0.001688,0.626282
20190918,0.02539092757535127,0.02068909927410869,0.004701828301242581,0.498788,0.667278,0.002106,0.625592
20191006,0.03787855426223944,0.03223298344751264,0.0056455708147268024,0.860856,0.700321,0.000010,0.586683
20191015,0.0482540451066848,0.04390639010174049,0.004347655004944313,0.906528,0.593790,0.000010,0.558555
20191013,0.07484778050072607,0.07466012088905508,0.00018765961167099943,0.202014,-0.121154,0.000816,0.765380
20191026,0.03579862092929111,0.03579793070859356,6.902206975536302e-07,0.014299,-0.006970,0.000010,0.887670
20191021,0.049463839590782065,0.044290378312472026,0.00517346127831004,0.611172,0.692815,0.000010,0.544148
20190920,0.031191941860324052,0.025602064192718203,0.00558987766760585,0.576962,0.725051,0.000010,0.568407
20191027,0.027140081540628917,0.027091406276282308,4.867526434660997e-05,0.201824,0.028131,0.000539,0.856677
20191031,0.03721514551719332,0.037047963897776176,0.00016718161941714182,0.303442,0.086354,0.002311,0.727766
20191029,0.025732944987741944,0.025649307348658466,8.363763908347806e-05,0.256059,0.042355,0.001151,0.798152
20191016,0.040938933048099035,0.035495288719066306,0.005443644329032732,0.760127,0.697557,0.000010,0.546264
20191028,0.02409556918268681,0.024088401497392727,7.16768529408476e-06,0.082623,0.005837,0.000063,0.874101
20191019,0.04941702600347662,0.04365549248270357,0.005761533520773049,0.619619,0.733322,0.000010,0.524558
20191009,0.04580747528413335,0.03931770823873241,0.00648976704540094,0.504314,0.789646,0.000529,0.638379
20191008,0.04122653065557959,0.03480283951153121,0.0064236911440483805,0.621096,0.777041,0.000010,0.607868
20191022,0.05057283455706629,0.04553063711722916,0.005042197439837128,0.530983,0.689946,0.000010,0.555228
20191014,0.054144084946394715,0.04941473042261489,0.004729354523779825,1.000951,0.610529,0.000010,0.532386
20191025,0.05292092269466113,0.04453616210820252,0.008384760586458605,0.434287,0.905019,0.007464,0.438470
20191010,0.05196278963183645,0.04546180775841044,0.006500981873426009,0.641484,0.780351,0.000010,0.599261
20191018,0.050414484337229705,0.04392888421138222,0.006485600125847488,0.562164,0.785466,0.000010,0.515686
20191020,0.04721747459783107,0.04167710678503408,0.005540367812796997,0.583774,0.721081,0.000010,0.527360
20191023,0.04897002234699515,0.042669044948935884,0.006300977398059268,0.492289,0.778372,0.000010,0.521800
20191101,0.04679905845683564,0.0467043346130311,9.472384380454737e-05,0.306970,-0.006198,0.001046,0.717054
20191127,0.034255958396327064,0.034243138508725866,1.2819887601198158e-05,0.082040,0.024677,0.000010,0.733342
20191122,0.028853865294149687,0.028833141563512254,2.072373063743327e-05,0.142813,-0.004483,0.001128,0.798253
20191126,0.03208810427056328,0.03189305443334352,0.00019504983721976154,0.284104,0.106924,0.000253,0.720143
20191125,0.026118525839191137,0.02607915171438196,3.9374124809175425e-05,0.198296,0.002302,0.000010,0.742168
20191103,0.03696250504014879,0.03063490123166533,0.006327603808483457,0.571311,0.774675,0.000010,0.538438
20191102,0.03949971524852757,0.033367122774049636,0.006132592474477938,0.475036,0.768566,0.000010,0.568045
20191108,0.04986197054324166,0.0415238759113209,0.008338094631920754,0.487516,0.899487,0.009829,0.429739
20191118,0.0573691222246166,0.04884598834107352,0.008523133883543085,0.534865,0.906755,0.012248,0.418767
20191120,0.04633106169895831,0.03690598396066277,0.009425077738295538,0.427431,0.961003,0.008439,0.459531
20191030,0.019339038642328426,0.015326338965966392,0.004012699676362035,0.508668,0.612694,0.000426,0.674128
20191124,0.03769038887626065,0.029896482520423307,0.007793906355837348,0.320402,0.876998,0.000010,0.562868
20191121,0.0440068410588717,0.03509728059190732,0.008909560466964372,0.429240,0.934094,0.000010,0.487070
20191114,0.05189926148950013,0.04258548092159649,0.009313780567903641,0.396752,0.956889,0.000010,0.480469
20191201,0.03216815964179264,0.024971623112137135,0.0071965365296555095,0.364133,0.840473,0.000010,0.548578
20191123,0.038172007455690805,0.03121895409886539,0.006953053356825414,0.398393,0.824278,0.000010,0.555092
20191119,0.054001064075004254,0.04520400585090508,0.00879705822409917,0.497647,0.924630,0.000036,0.423032
20191104,0.037907708030205524,0.030997614405037063,0.006910093625168461,0.473198,0.817690,0.000010,0.544906
20191110,0.050978917876651014,0.042022915774276415,0.008956002102374598,0.479703,0.934125,0.000010,0.435360
20191128,0.023631975066333914,0.018404365037173895,0.005227610029160019,0.418899,0.710467,0.006711,0.619914
20191106,0.03929826423600875,0.03136330381492649,0.007934960421082257,0.359409,0.883502,0.000477,0.562920
20191107,0.04340216355601117,0.03546230854612192,0.007939855009889243,0.388845,0.882534,0.000010,0.526053
20191129,0.03714511872842806,0.029865263788091432,0.007279854940336623,0.411204,0.843254,0.000010,0.509565
20191117,0.07559506965654325,0.06484246490991179,0.010752604746631462,0.432116,1.027905,0.000010,0.408905
20191115,0.052008944081125705,0.042668674633261405,0.009340269447864303,0.462463,0.955322,0.000010,0.412241
20191111,0.048013923020797725,0.03862720851378869,0.00938671450700904,0.412425,0.960032,0.000010,0.474365
20191109,0.05403013108758249,0.04520040623637338,0.008829724851209116,0.414985,0.930425,0.002458,0.464609
20191203,0.0274751917363947,0.01997179010065481,0.007503401635739891,0.441623,0.854870,0.001835,0.505389
20191202,0.025879583282334404,0.018780818568248155,0.00709876471408625,0.452689,0.830291,0.000010,0.514845
20191105,0.039444510571688046,0.03123223646957955,0.008212274102108494,0.374069,0.898462,0.000010,0.552860
20191113,0.053147379595206067,0.04440903919978197,0.008738340395424093,0.479458,0.922413,0.000046,0.445163
20191116,0.06065846383323704,0.050374789793894786,0.01028367403934225,0.403872,1.006010,0.000010,0.429373
20191112,0.051515621327184305,0.0422373445408968,0.009278276786287499,0.438137,0.953222,0.000010,0.452248
20191204,0.03427307296237896,0.02557973229873267,0.00869334066364629,0.390865,0.924080,0.003640,0.498096
20191130,0.04504866781983506,0.03662076373421583,0.008427904085619232,0.392924,0.909589,0.000010,0.506018
20191218,0.04543845879961481,0.04517967151628779,0.0002587872833270234,0.263606,0.137494,0.001589,0.688399
20191205,0.04232874355559199,0.0356789878409652,0.006649755714626786,0.326930,0.808880,0.000093,0.574602
20191206,0.03523352271183749,0.026512473200249364,0.008721049511588126,0.333109,0.927906,0.000010,0.498361
20191211,0.035354210620085307,0.027740371162336495,0.00761383945774881,0.391926,0.859487,0.027030,0.490456
20191210,0.04249528033806485,0.03389966931409011,0.008595611023974738,0.324075,0.921399,0.002872,0.502108
20191207,0.03523994583873085,0.027090705562148876,0.008149240276581976,0.339313,0.896332,0.000010,0.507820
20191215,0.036468257301812294,0.02717797173176555,0.009290285570046745,0.432935,0.950034,0.027787,0.409242
20191219,0.06989991982077928,0.06982568852310282,7.423129767645864e-05,0.272253,-0.002645,0.000631,0.674639
20191209,0.03924066470638251,0.031723168974722715,0.007517495731659796,0.398282,0.857838,0.000010,0.493439
20191208,0.04004916244483052,0.03194863464004911,0.00810052780478141,0.371636,0.892324,0.000010,0.487806
20191212,0.04346195554167104,0.03760102117548706,0.005860934366183974,0.496093,0.749234,0.003630,0.483245
20191213,0.04196265032463933,0.03268914102983483,0.009273509294804505,0.354443,0.956435,0.001393,0.449928
20191217,0.04427837394712089,0.035306873907952945,0.008971500039167944,0.286802,0.942828,0.000010,0.552427
20191216,0.036173305664436224,0.025551120492220723,0.010622185172215502,0.372505,1.023886,0.000160,0.424422
