date,cost,rmse,penalty,LAMBDA,MU_Y,SIGMA_Y,SIGMA
20190801,0.02254182655580428,0.022535850233088142,5.97632271613698e-06,0.076508,-0.003502,0.000047,0.959011
20190815,0.05144669886159595,0.05144228435160528,4.414509990678877e-06,0.033372,-0.018168,0.000038,0.980045
20190818,0.027389624940715965,0.027377412278328312,1.221266238765427e-05,0.109463,0.000940,0.001489,0.944548
20190810,0.02147638473777036,0.021398166911906605,7.82178258637531e-05,0.255494,0.035973,0.000010,0.962996
20190821,0.018447727561006738,0.01839655795722114,5.116960378559641e-05,0.208072,0.028025,0.000463,0.888775
20190819,0.01797687012672666,0.017938263269397882,3.860685732877877e-05,0.188216,0.017837,0.000010,0.931730
20190803,0.01835420687758674,0.018280632249408547,7.357462817819354e-05,0.244259,0.036820,0.001884,0.943603
20190817,0.032102948804876644,0.032097473086758734,5.475718117910223e-06,0.072389,-0.004853,0.000016,0.959986
20190802,0.016926381662856316,0.016868086040760996,5.8295622095317924e-05,0.222345,0.029763,0.000010,0.968996
20190809,0.02470270529489303,0.024607034184745382,9.56711101476468e-05,0.267114,0.049238,0.000879,0.946840
20190814,0.018743712927701862,0.018727649278495406,1.606364920645549e-05,0.122928,0.009742,0.000181,0.908025
20190805,0.040221034235505576,0.04021610462968214,4.9296058234308135e-06,0.056067,-0.013364,0.000037,1.019901
20190816,0.013499676294540824,0.01347331595799345,2.6360336547375107e-05,0.159352,0.009759,0.000385,0.919864
20190806,0.03523983974638305,0.03523515002157621,4.689724806832594e-06,0.063117,-0.008401,0.000046,1.033959
20190820,0.026312878317755736,0.026223516401864495,8.936191589124226e-05,0.285419,0.027926,0.000997,0.906888
20190825,0.01922778831869667,0.019212873786127828,1.4914532568841388e-05,0.121848,0.001510,0.000669,0.848196
20190808,0.018774877112884746,0.01873516241003282,3.9714702851925064e-05,0.188691,0.020272,0.000092,0.981134
20190812,0.03189121590767027,0.03181516755584562,7.604835182465464e-05,0.258100,0.030681,0.000443,0.922547
20190826,0.016486911680417795,0.016478822290724407,8.089389693389604e-06,0.089275,0.003453,0.000045,0.857888
20190823,0.020965364889242197,0.02090850788883046,5.685700041173774e-05,0.209238,0.036157,0.000174,0.877932
20190824,0.03361518914924653,0.03353353402579836,8.165512344816596e-05,0.258980,0.038188,0.000086,0.869081
20190811,0.031292981649122996,0.031197821425799886,9.516022332311069e-05,0.280764,0.040349,0.000716,0.942501
20190822,0.018027469143961843,0.017958506089549842,6.896305441199926e-05,0.232628,0.038373,0.001107,0.897465
20190829,0.028814560888223168,0.028809242608824448,5.3182793987212464e-06,0.071564,-0.004283,0.000368,0.852579
20190807,0.017611454510149557,0.01758544082753344,2.6013682616116538e-05,0.155823,0.013140,0.000249,1.018047
20190804,0.013650071357778798,0.013618053196096568,3.2018161682230075e-05,0.169517,0.018095,0.000279,0.937845
20190827,0.01627835545846714,0.016250317697649976,2.803776081716478e-05,0.156744,0.018576,0.000431,0.840672
20190828,0.018591648620168634,0.01856148436265812,3.0164257510517302e-05,0.166990,0.014676,0.001118,0.837178
20190830,0.022654275775552065,0.022578973338317782,7.530243723428338e-05,0.242236,0.040644,0.001024,0.813365
20190831,0.022714767547440985,0.02264634092128068,6.842662616030515e-05,0.239339,0.033310,0.000690,0.815336
20190901,0.018302706245977598,0.01826029288775622,4.2413358221377205e-05,0.199681,0.015939,0.000010,0.812698
20190926,0.06744706734159865,0.06744277665723494,4.290684363705276e-06,0.014145,-0.020225,0.000036,0.834460
20190925,0.053438659953400025,0.05343554866199044,3.1112914095832765e-06,0.018919,-0.016593,0.000029,0.834531
20190927,0.039158860100279747,0.03915233197353349,6.528126746256326e-06,0.054810,-0.018772,0.000033,0.912250
20190813,0.03807146458288645,0.03800569866765696,6.576591522948365e-05,0.253700,-0.011698,0.000581,0.898790
20190903,0.018883887636550467,0.01883761916025599,4.6268476294479136e-05,0.197705,0.026798,0.000010,0.825361
20190905,0.019877242489709877,0.01981282711224126,6.441537746861852e-05,0.222815,0.038318,0.000929,0.804848
20190904,0.01866279321771513,0.01859726635810686,6.552685960826919e-05,0.225116,0.038407,0.000993,0.804588
20190919,0.028092456444449167,0.02789596954847251,0.00019648689597665835,0.232144,-0.119405,0.000440,0.745207
20190902,0.02443276656320009,0.024393662077172043,3.910448602804525e-05,0.197725,-0.000728,0.000203,0.796010
20190929,0.025934650414728436,0.02592287722791764,1.1773186810796072e-05,0.098140,-0.014633,0.000075,0.906700
20190928,0.02175090306192907,0.021737748720260776,1.3154341668296992e-05,0.103533,-0.015603,0.000078,0.898157
20191004,0.05846212490641026,0.058340357113760274,0.00012176779264998114,0.317146,0.045859,0.001247,0.805072
20190930,0.01717454969157997,0.01717004105477208,4.50863680789274e-06,0.052957,-0.013055,0.000010,0.896755
20190924,0.03238728973381244,0.03234143935302854,4.585038078390211e-05,0.213768,-0.002133,0.001040,0.741570
20191001,0.02259352765933944,0.022557554047579437,3.5973611760000265e-05,0.184797,-0.013498,0.000125,0.884274
20191003,0.043571744222683256,0.04346603394397563,0.00010571027870762506,0.307049,0.033710,0.000824,0.839064
20191002,0.03161026142473328,0.031555486593120366,5.4774831612910196e-05,0.231064,0.011730,0.000290,0.858148
20190906,0.02628891624973111,0.026243290354060027,4.5625895671081625e-05,0.213501,0.000435,0.000642,0.798200
20190907,0.026096417313915606,0.02604572355297014,5.069376094546552e-05,0.224870,-0.002432,0.000824,0.770881
20190922,0.03653196164318194,0.031179414035471077,0.0053525476077108634,0.610158,0.705709,0.000010,0.549638
20191012,0.08318170609399535,0.08286495895621816,0.0003167471377771862,0.458405,0.102968,0.002422,0.743662
20191019,0.07795407970239512,0.07770369057950666,0.00025038912288846303,0.392421,0.098066,0.001502,0.675580
20191017,0.06927845699660598,0.06905981517414017,0.00021864182246580425,0.384919,0.083868,0.001187,0.696561
20190908,0.03285829923638057,0.032780422820425696,7.787641595487085e-05,0.278370,-0.006218,0.000010,0.755510
20190627,0.0379193946766591,0.03791939050440109,4.172258008428218e-09,0.000010,-0.000645,0.000010,1.203163
20191005,0.07602125275720228,0.0759121654434798,0.0001090873137224887,0.319463,-0.026297,0.001074,0.780748
20191020,0.07461864264842372,0.07433914189995272,0.0002795007484710013,0.400000,0.109109,0.002129,0.667810
20191024,0.0543681036167349,0.0541549956690992,0.00021310794763570038,0.313015,0.107028,0.002407,0.692634
20190923,0.03047035345999531,0.024928440417036853,0.005541913042958459,0.516378,0.725895,0.007766,0.580304
20191006,0.06647058806999565,0.06629809755166009,0.000172490518335555,0.194238,-0.116084,0.000251,0.789644
20190921,0.037555495778833416,0.031581931517090524,0.005973564261742893,0.609544,0.748466,0.000010,0.512148
20191007,0.06053099212761379,0.060435217799732106,9.577432788168698e-05,0.303303,-0.019447,0.000010,0.794101
20190920,0.031041937368936137,0.025131057510128937,0.005910879858807198,0.531286,0.750213,0.002058,0.572341
20190914,0.040381998495629894,0.0352442905417555,0.005137707953874396,0.841934,0.665496,0.000010,0.511285
20190916,0.03134187061653458,0.026413744289718627,0.004928126326815957,0.604482,0.675480,0.000010,0.583245
20190912,0.031723929398134586,0.025953908531621876,0.005770020866512711,0.414668,0.748189,0.001421,0.640575
20191014,0.05346252397258328,0.04879721292614414,0.004665311046439142,0.855743,0.626951,0.004836,0.552569
20190911,0.02451617554634223,0.019020398820036248,0.005495776726305982,0.501966,0.724102,0.002380,0.618467
20190918,0.02444464139744852,0.019801630828987248,0.004643010568461273,0.487638,0.663718,0.000010,0.628853
20190913,0.033122020634103105,0.02793520722863499,0.005186813405468115,0.732256,0.681954,0.000010,0.563065
20190915,0.041755784362604305,0.03610229484831798,0.005653489514286328,0.660623,0.722293,0.000010,0.542233
20191026,0.03562651408603903,0.03562561879452439,8.952915146426195e-07,0.019281,-0.007235,0.000010,0.888981
20191013,0.05811427091968003,0.05165998695084527,0.006454283968834759,0.598879,0.780745,0.000010,0.584833
20190917,0.02437364648570907,0.020087204348860976,0.004286442136848093,0.545665,0.631524,0.002170,0.633204
20191008,0.04863869835799979,0.04333373057680675,0.005304967781193038,0.664573,0.697372,0.000567,0.633757
20191009,0.050112714842458,0.04486369245519751,0.005249022387260494,0.585886,0.700396,0.001483,0.648095
20190909,0.02178621171584709,0.016330343074873983,0.005455868640973109,0.384032,0.728552,0.002266,0.655069
20191027,0.028434807173098632,0.02838980731500786,4.499985809077404e-05,0.189628,0.030059,0.000231,0.862080
20191029,0.02734458133074731,0.027187435361927942,0.00015714596881937106,0.226261,0.102913,0.000639,0.799691
20191028,0.024418472400203086,0.02441324768941464,5.2247107884477415e-06,0.071411,0.003537,0.000029,0.872782
20191018,0.05276301283041779,0.047441091108715056,0.005321921721702735,0.596987,0.704665,0.000209,0.548616
20191010,0.053540154533105365,0.04726661274625968,0.006273541786845688,0.631398,0.766478,0.000048,0.606976
20191016,0.04709629718412367,0.042157680416032774,0.004938616768090895,0.692323,0.667780,0.000010,0.575988
20191023,0.0521989614868377,0.04701416886776981,0.005184792619067884,0.579249,0.696338,0.001991,0.530007
20191022,0.05697393415335416,0.05126446773473759,0.00570946641861657,0.523957,0.737220,0.000010,0.527536
20191021,0.054675434984215315,0.04904149618988818,0.005633938794327135,0.600518,0.726173,0.000715,0.523167
20191122,0.023345482240093383,0.023343140788234264,2.3414518591199923e-06,0.017031,0.014323,0.000010,0.789601
20191015,0.04866083965361653,0.04457859765326076,0.004082242000355771,0.891420,0.573377,0.000010,0.569882
20190910,0.026471213272248096,0.020362714647259087,0.006108498624989008,0.391799,0.771658,0.002072,0.640110
20191127,0.029754544823573075,0.0297445803543575,9.964469215573557e-06,0.077306,0.019971,0.000010,0.729854
20191125,0.022121436262893025,0.022090584874461913,3.085138843111331e-05,0.121941,0.039968,0.000278,0.741145
20191011,0.05514542408062904,0.049653334838332515,0.005492089242296523,0.714702,0.705778,0.000788,0.587323
20191025,0.06297734956760376,0.052524124347861946,0.010453225219741806,0.430997,1.013229,0.003362,0.422648
20191126,0.02820329681707339,0.028164098657181426,3.919815989196509e-05,0.197837,0.001439,0.000616,0.725454
20191114,0.05613363400248038,0.04670407269870944,0.009429561303770942,0.401617,0.961838,0.013014,0.485241
20191107,0.04361045621488703,0.035680058324799827,0.007930397890087204,0.455882,0.878780,0.000458,0.506148
20191104,0.04159718460290927,0.03340523034432154,0.008191954258587732,0.455710,0.892442,0.014054,0.532010
20191105,0.039866575030263335,0.03109295624324512,0.008773618787018218,0.396064,0.927844,0.008835,0.544626
20191109,0.055854373030689006,0.04663461985343639,0.009219753177252609,0.403711,0.951591,0.003890,0.476068
20191120,0.04966647178020097,0.0412617884077576,0.008404683372443371,0.472794,0.903630,0.012523,0.474807
20191119,0.0559219147592619,0.04804119733228617,0.00788071742697573,0.578487,0.868369,0.007364,0.426701
20191111,0.04955331977769314,0.0399441391910317,0.009609180586661437,0.429720,0.970800,0.000010,0.462435
20191115,0.055185337345028604,0.04525648567429236,0.009928851670736245,0.464215,0.985564,0.000010,0.403653
20191117,0.07574960529174425,0.06494834792774766,0.01080125736399659,0.443639,1.029779,0.000010,0.415520
20191110,0.0503895198109193,0.04130036194805624,0.009089157862863063,0.502523,0.940033,0.000010,0.422522
20191121,0.06327133574744018,0.055723294341743654,0.007548041405696525,0.464661,0.856279,0.000010,0.522314
20191113,0.05072637387080152,0.041997166357953315,0.008729207512848206,0.501029,0.920770,0.000010,0.445332
20191101,0.03459025793938709,0.027519172994224336,0.007071084945162749,0.413414,0.830026,0.010365,0.607415
20191108,0.05141059177214545,0.04337750238657562,0.008033089385569837,0.526711,0.880663,0.000010,0.436119
20191118,0.056553377182480616,0.04786057184903479,0.008692805333445828,0.542745,0.916419,0.000010,0.419564
20191103,0.043949817967232005,0.035480507396537055,0.008469310570694952,0.487737,0.907272,0.000010,0.524779
20191106,0.03952481675831204,0.03140384493365884,0.008120971824653203,0.414413,0.891582,0.000746,0.546127
20191129,0.0375102341538961,0.030866243163025296,0.006643990990870804,0.484176,0.800598,0.000010,0.497561
20191102,0.03991669424814828,0.03265498225642748,0.007261711991720802,0.455724,0.839856,0.002103,0.553815
20191201,0.040085782785541625,0.03346498689815397,0.006620795887387656,0.388184,0.804370,0.000010,0.539089
20191116,0.05995921100415827,0.04948884669678068,0.010470364307377591,0.419534,1.014611,0.000010,0.426600
20191128,0.02211804059821583,0.01728719435293879,0.004830846245277036,0.452621,0.680146,0.000010,0.618468
20191112,0.04981319356529377,0.0406478467098284,0.009165346855465372,0.466417,0.945928,0.000010,0.445491
20191218,0.04230026134679062,0.04226892847000554,3.1332876785086684e-05,0.176986,-0.000164,0.000291,0.686283
20191124,0.036854183385879064,0.03064631393574378,0.006207869450135284,0.395460,0.777863,0.002767,0.570033
20191123,0.04168373986846663,0.03536576509651022,0.00631797477195641,0.423132,0.783514,0.000010,0.566927
20191130,0.045091793112156525,0.03720042522501078,0.007891367887145746,0.422018,0.878252,0.000010,0.504159
20191031,0.02692287503614771,0.02075399191460514,0.006168883121542567,0.393284,0.775513,0.000010,0.635754
20191030,0.020607519496253904,0.015374969010463424,0.005232550485790479,0.458554,0.708524,0.004712,0.666556
20191204,0.039226584028151816,0.03222197511878472,0.007004608909367095,0.438407,0.825373,0.000010,0.511615
20191219,0.0671548929912777,0.06708736390967342,6.752908160428616e-05,0.259034,-0.006267,0.000613,0.676141
20191202,0.03216935560866713,0.02563870533039023,0.006530650278276894,0.471234,0.794266,0.000010,0.512988
20191205,0.03791923966285057,0.032352068808201545,0.005567170854649026,0.363551,0.737224,0.000179,0.576813
20191203,0.034045224146221284,0.027550987821585497,0.006494236324635787,0.458594,0.792712,0.000010,0.512677
20191206,0.03656596856785741,0.029672447872260563,0.0068935206955968486,0.419869,0.819587,0.000010,0.495917
20191207,0.038964751771334856,0.03190755052094776,0.007057201250387097,0.402144,0.830390,0.000010,0.498567
20191223,0.09794211158514897,0.09794200580301692,1.0578213205435722e-07,0.006487,-0.002524,0.000010,0.611048
20191211,0.03874502349160516,0.03217681743118401,0.006568206060421153,0.485869,0.795693,0.002941,0.469549
20191225,0.052288048904004916,0.04290562455380202,0.009382424350202891,0.408778,0.959965,0.000010,0.445984
20191215,0.047772562743191416,0.04046101868168283,0.007311544061508584,0.505159,0.840021,0.000010,0.438309
20191213,0.04735226479747574,0.04079534585095389,0.006556918946521856,0.513749,0.793262,0.001817,0.449544
20191216,0.050300737433972106,0.04306199773417709,0.007238739699795018,0.496748,0.836101,0.003655,0.453016
20191208,0.04636520714928366,0.03912532165650992,0.007239885492773742,0.429777,0.839948,0.000725,0.477177
20191212,0.04475849805837985,0.03923966448405065,0.005518833574329201,0.551253,0.722146,0.000292,0.487522
20191214,0.05356234268233873,0.046130892752418294,0.00743144992992044,0.480257,0.848575,0.000010,0.433189
20191220,0.0473513420176215,0.038851174339411605,0.008500167678209894,0.386047,0.913562,0.007200,0.498597
